Date,Open,High,Low,Close,Adj Close
01/09/2009,5.999643,6.071429,5.890714,5.903571,5.061517
02/09/2009,5.879286,5.986071,5.861071,5.899286,5.057841
03/09/2009,5.944286,5.967857,5.892857,5.948214,5.099792
04/09/2009,5.974286,6.096429,5.9675,6.0825,5.214923
08/09/2009,6.177857,6.183571,6.142857,6.176071,5.295147
09/09/2009,6.170714,6.231071,6.060714,6.112143,5.240338
10/09/2009,6.145,6.1875,6.100357,6.162857,5.283818
11/09/2009,6.175357,6.185,6.1025,6.148571,5.271572
14/09/2009,6.101071,6.210714,6.080357,6.204286,5.319338
15/09/2009,6.215714,6.273214,6.199643,6.255714,5.363431
16/09/2009,6.356786,6.526786,6.352857,6.495357,5.568893
17/09/2009,6.499286,6.671071,6.498929,6.591071,5.650953
18/09/2009,6.636786,6.6625,6.598571,6.607857,5.665346
21/09/2009,6.581786,6.612857,6.486429,6.572143,5.634725
22/09/2009,6.613929,6.620714,6.530357,6.588571,5.648811
23/09/2009,6.621429,6.746429,6.608214,6.625,5.680044
24/09/2009,6.685714,6.703571,6.5275,6.565,5.628602
25/09/2009,6.500357,6.625,6.48,6.513214,5.584203
28/09/2009,6.566786,6.667143,6.5475,6.648214,5.699946
29/09/2009,6.668929,6.692857,6.5825,6.620714,5.676369
30/09/2009,6.6475,6.658929,6.521786,6.619643,5.675452
01/10/2009,6.619643,6.650714,6.453571,6.459286,5.537965
02/10/2009,6.478929,6.640714,6.476786,6.603571,5.661673
05/10/2009,6.65,6.673571,6.581071,6.643571,5.695967
06/10/2009,6.705,6.786071,6.689286,6.786071,5.81814
07/10/2009,6.777143,6.805357,6.751071,6.794643,5.82549
08/10/2009,6.809286,6.8375,6.746071,6.759643,5.795482
09/10/2009,6.748929,6.810714,6.736429,6.8025,5.832225
12/10/2009,6.822143,6.839643,6.772857,6.814643,5.842638
13/10/2009,6.808214,6.8275,6.775,6.786429,5.818448
14/10/2009,6.866071,6.868571,6.793929,6.831786,5.857336
15/10/2009,6.7725,6.818571,6.768929,6.805714,5.834981
16/10/2009,6.7625,6.798571,6.708571,6.716071,5.758125
19/10/2009,6.708929,6.785714,6.626786,6.780714,5.813548
20/10/2009,7.164286,7.205357,7.066071,7.098571,6.086066
21/10/2009,7.125714,7.453929,7.115357,7.318571,6.274687
22/10/2009,7.310714,7.423214,7.2325,7.328571,6.283262
23/10/2009,7.346429,7.35,7.258214,7.283571,6.244679
26/10/2009,7.273929,7.383929,7.146429,7.231429,6.199975
27/10/2009,7.202143,7.243214,7.016071,7.048929,6.043506
28/10/2009,7.061071,7.072143,6.825,6.871429,5.891324
29/10/2009,6.964286,7.028929,6.862143,7.0125,6.012271
30/10/2009,7.002143,7.028571,6.720357,6.732143,5.771904
02/11/2009,6.778571,6.888571,6.6275,6.761071,5.796707
03/11/2009,6.708929,6.768571,6.64,6.741071,5.77956
04/11/2009,6.811786,6.923214,6.793929,6.814643,5.842638
05/11/2009,6.871429,6.964286,6.850714,6.929643,5.941235
06/11/2009,6.875357,6.971071,6.871429,6.940714,5.950726
09/11/2009,7.033571,7.210714,7.009286,7.195,6.168743
10/11/2009,7.179286,7.320714,7.178929,7.249286,6.215285
11/11/2009,7.305714,7.321429,7.208214,7.258929,6.223551
12/11/2009,7.255,7.316786,7.193929,7.213929,6.184972
13/11/2009,7.245357,7.315357,7.216786,7.301786,6.260296
16/11/2009,7.338571,7.428571,7.321786,7.379643,6.327048
17/11/2009,7.36,7.408571,7.321429,7.392857,6.338377
18/11/2009,7.376429,7.392857,7.285714,7.355714,6.306531
19/11/2009,7.3075,7.3075,7.135714,7.161071,6.139651
20/11/2009,7.1125,7.156786,7.062857,7.14,6.121588
23/11/2009,7.25,7.357143,7.248214,7.352857,6.304084
24/11/2009,7.333214,7.352857,7.246429,7.301429,6.25999
25/11/2009,7.335714,7.344643,7.277143,7.2925,6.252336
27/11/2009,7.115,7.248571,7.084643,7.163929,6.142104
30/11/2009,7.1825,7.202857,7.098929,7.139643,6.121282
01/12/2009,7.222857,7.241786,7.029643,7.034643,6.031258
02/12/2009,7.105714,7.193571,6.991071,7.008214,6.008598
03/12/2009,7.050714,7.106429,7.009643,7.017143,6.016253
04/12/2009,7.132143,7.138571,6.795714,6.904286,5.919495
07/12/2009,6.904286,6.920357,6.738571,6.748214,5.785684
08/12/2009,6.762857,6.869643,6.739286,6.781071,5.813853
09/12/2009,6.831429,7.077143,6.796786,7.064286,6.056672
10/12/2009,7.125,7.132143,7.004286,7.015357,6.014723
11/12/2009,7.063571,7.071429,6.908214,6.9525,5.96083
14/12/2009,6.9775,7.051071,6.877143,7.035,6.031564
15/12/2009,6.993929,7.053929,6.9025,6.934643,5.945522
16/12/2009,6.967857,7.017857,6.948214,6.965357,5.971854
17/12/2009,6.937857,6.964286,6.821429,6.852143,5.874787
18/12/2009,6.898929,6.982143,6.878571,6.979643,5.984102
21/12/2009,7.001786,7.133929,6.988214,7.079643,6.069839
22/12/2009,7.122857,7.173214,7.095,7.155714,6.13506
23/12/2009,7.185714,7.227857,7.171786,7.217857,6.188338
24/12/2009,7.269643,7.476786,7.2625,7.465714,6.400843
28/12/2009,7.561429,7.641071,7.486071,7.5575,6.479537
29/12/2009,7.593929,7.597143,7.454643,7.467857,6.402681
30/12/2009,7.458214,7.571429,7.439643,7.558571,6.480454
31/12/2009,7.611786,7.619643,7.52,7.526071,6.45259
04/01/2010,7.6225,7.660714,7.585,7.643214,6.553026
05/01/2010,7.664286,7.699643,7.616071,7.656429,6.564355
06/01/2010,7.656429,7.686786,7.526786,7.534643,6.45994
07/01/2010,7.5625,7.571429,7.466071,7.520714,6.447998
08/01/2010,7.510714,7.571429,7.466429,7.570714,6.490867
11/01/2010,7.6,7.607143,7.444643,7.503929,6.433608
12/01/2010,7.471071,7.491786,7.372143,7.418571,6.360423
13/01/2010,7.423929,7.533214,7.289286,7.523214,6.45014
14/01/2010,7.503929,7.516429,7.465,7.479643,6.412785
15/01/2010,7.533214,7.557143,7.3525,7.354643,6.305614
19/01/2010,7.440357,7.685357,7.401429,7.68,6.584565
20/01/2010,7.675357,7.698214,7.482143,7.561786,6.483212
21/01/2010,7.574286,7.618214,7.400357,7.431071,6.371141
22/01/2010,7.385,7.410714,7.041429,7.0625,6.055141
25/01/2010,7.2325,7.310714,7.149643,7.2525,6.21804
26/01/2010,7.355357,7.6325,7.235,7.355,6.305919
27/01/2010,7.3875,7.520714,7.126071,7.424286,6.365323
28/01/2010,7.318929,7.339286,7.096429,7.1175,6.102297
29/01/2010,7.181429,7.221429,6.794643,6.859286,5.880912
01/02/2010,6.870357,7,6.832143,6.954643,5.96267
02/02/2010,6.996786,7.011429,6.906429,6.995,5.997269
03/02/2010,6.970357,7.15,6.943571,7.115357,6.100458
04/02/2010,7.026071,7.084643,6.841786,6.858929,5.880606
05/02/2010,6.879643,7,6.816071,6.980714,5.985022
08/02/2010,6.988929,7.067143,6.928571,6.932857,5.94399
09/02/2010,7.015,7.053571,6.955357,7.006786,6.007375
10/02/2010,6.996071,7.021429,6.937857,6.968571,5.97461
11/02/2010,6.96,7.133929,6.930714,7.095357,6.083312
12/02/2010,7.075357,7.201429,6.982143,7.156429,6.135673
16/02/2010,7.212143,7.274643,7.197143,7.264286,6.228144
17/02/2010,7.2925,7.296786,7.173571,7.233929,6.202118
18/02/2010,7.201071,7.281786,7.175714,7.2475,6.213755
19/02/2010,7.209286,7.257143,7.1825,7.2025,6.175172
22/02/2010,7.226429,7.232143,7.113929,7.157857,6.136897
23/02/2010,7.142857,7.190357,6.989643,7.037857,6.034012
24/02/2010,7.079643,7.194286,7.065714,7.166429,6.144246
25/02/2010,7.049286,7.245,7.031786,7.214286,6.185276
26/02/2010,7.227857,7.3275,7.214286,7.307857,6.265502
01/03/2010,7.348214,7.482143,7.3375,7.463929,6.399312
02/03/2010,7.4975,7.529643,7.419286,7.458929,6.395026
03/03/2010,7.462143,7.495357,7.426429,7.476071,6.409721
04/03/2010,7.474286,7.532857,7.451071,7.525357,6.451978
05/03/2010,7.676429,7.846429,7.665357,7.819643,6.704288
08/03/2010,7.8575,7.860357,7.794643,7.824286,6.708271
09/03/2010,7.796786,8.035714,7.781786,7.965,6.828915
10/03/2010,7.993929,8.052857,7.971429,8.03,6.884641
11/03/2010,7.996786,8.053571,7.975714,8.053571,6.90485
12/03/2010,8.120357,8.133214,8.0625,8.092857,6.938532
15/03/2010,8.049286,8.053571,7.866071,7.994286,6.854022
16/03/2010,8.006429,8.035,7.946786,8.016071,6.8727
17/03/2010,8.032143,8.0875,7.973929,8.004286,6.862597
18/03/2010,8.003571,8.035714,7.950357,8.023214,6.878826
19/03/2010,8.028214,8.044286,7.901071,7.9375,6.805336
22/03/2010,7.873929,8.071429,7.8625,8.026786,6.881886
23/03/2010,8.058571,8.170714,8.003571,8.155714,6.992425
24/03/2010,8.13,8.221429,8.125357,8.191786,7.023353
25/03/2010,8.247143,8.248929,8.080357,8.094643,6.940063
26/03/2010,8.176786,8.283929,8.1625,8.246429,7.070201
29/03/2010,8.321429,8.3525,8.272143,8.299643,7.115824
30/03/2010,8.45,8.481429,8.366071,8.423214,7.221768
31/03/2010,8.410357,8.450357,8.373571,8.392857,7.19574
01/04/2010,8.478929,8.526071,8.3125,8.4275,7.225444
05/04/2010,8.392143,8.518214,8.384643,8.5175,7.302608
06/04/2010,8.507143,8.58,8.464286,8.555,7.334757
07/04/2010,8.555357,8.64,8.523571,8.592857,7.367216
08/04/2010,8.587143,8.626429,8.501429,8.569643,7.347312
09/04/2010,8.6225,8.638929,8.587857,8.635357,7.403653
12/04/2010,8.65,8.681071,8.636071,8.653214,7.418963
13/04/2010,8.637857,8.671429,8.611071,8.658214,7.423251
14/04/2010,8.76,8.778929,8.716786,8.774643,7.523073
15/04/2010,8.777857,8.893929,8.768214,8.89,7.621976
16/04/2010,8.8775,8.969286,8.733929,8.835714,7.575432
19/04/2010,8.8225,8.853214,8.634643,8.823929,7.565326
20/04/2010,8.876429,8.901786,8.677143,8.735357,7.489391
21/04/2010,9.242857,9.294643,9.133214,9.257857,7.937362
22/04/2010,9.222857,9.526786,9.15,9.516786,8.159359
23/04/2010,9.571071,9.720714,9.535714,9.6725,8.292866
26/04/2010,9.71,9.730714,9.578214,9.625,8.25214
27/04/2010,9.545357,9.565714,9.304286,9.358571,8.023712
28/04/2010,9.401786,9.428571,9.1575,9.342857,8.010237
29/04/2010,9.393571,9.642857,9.3575,9.594286,8.225803
30/04/2010,9.618214,9.663214,9.321429,9.324643,7.994626
03/05/2010,9.422857,9.567143,9.388571,9.5125,8.155684
04/05/2010,9.388929,9.403214,9.169643,9.238571,7.920829
05/05/2010,9.036786,9.219286,8.883214,9.1425,7.83846
06/05/2010,9.065357,9.223214,7.116071,8.794643,7.540221
07/05/2010,8.703929,8.806071,8.043214,8.423571,7.222075
10/05/2010,8.9375,9.094643,8.876071,9.071071,7.777219
11/05/2010,8.994286,9.281786,8.946429,9.161429,7.854688
12/05/2010,9.258571,9.3975,9.239286,9.360357,8.025245
13/05/2010,9.400714,9.464286,9.157143,9.227143,7.911031
14/05/2010,9.112857,9.16,8.910714,9.065,7.772014
17/05/2010,9.096429,9.149286,8.846786,9.079286,7.78426
18/05/2010,9.177857,9.233929,8.937857,9.012857,7.727312
19/05/2010,8.910714,9.032857,8.744643,8.869286,7.604218
20/05/2010,8.638571,8.708929,8.436071,8.491429,7.280255
21/05/2010,8.315,8.732143,8.2625,8.654286,7.419882
24/05/2010,8.831429,8.960714,8.795,8.812857,7.555834
25/05/2010,8.548214,8.812857,8.47,8.757857,7.508679
26/05/2010,8.931429,9.004643,8.705357,8.718214,7.474693
27/05/2010,8.95,9.0675,8.896786,9.048214,7.757622
28/05/2010,9.263929,9.264286,9.048214,9.174286,7.865715
01/06/2010,9.274643,9.497857,9.248571,9.315357,7.986665
02/06/2010,9.447857,9.457143,9.2975,9.426786,8.082199
03/06/2010,9.470714,9.483929,9.300357,9.397143,8.056785
04/06/2010,9.221786,9.353571,9.093929,9.141429,7.837544
07/06/2010,9.224643,9.255357,8.948214,8.962143,7.683829
08/06/2010,9.044286,9.064286,8.773214,8.904643,7.63453
09/06/2010,8.981071,8.996429,8.660357,8.685714,7.446829
10/06/2010,8.744286,8.963571,8.65,8.946786,7.670663
11/06/2010,8.865357,9.066429,8.834643,9.053929,7.762523
14/06/2010,9.141429,9.255357,9.071786,9.081429,7.7861
15/06/2010,9.13,9.280357,9.125,9.274643,7.951756
16/06/2010,9.325,9.5625,9.308214,9.544643,8.183244
17/06/2010,9.664286,9.746429,9.625,9.709643,8.324707
18/06/2010,9.723214,9.821429,9.693571,9.788214,8.392072
21/06/2010,9.9175,9.964643,9.5975,9.648929,8.272656
22/06/2010,9.72,9.856071,9.696429,9.780357,8.385335
23/06/2010,9.806429,9.809286,9.567857,9.6775,8.29715
24/06/2010,9.678571,9.757143,9.575,9.607143,8.236831
25/06/2010,9.645,9.6525,9.493214,9.525,8.166403
28/06/2010,9.533214,9.633929,9.447143,9.582143,8.215395
29/06/2010,9.432857,9.4425,9.082143,9.148929,7.843971
30/06/2010,9.168214,9.213214,8.928929,8.983214,7.701894
01/07/2010,9.082143,9.1,8.686429,8.874286,7.608501
02/07/2010,8.946071,8.961786,8.685714,8.819286,7.561347
06/07/2010,8.964286,9.028571,8.791429,8.879643,7.613096
07/07/2010,8.946071,9.241786,8.919643,9.238214,7.920522
08/07/2010,9.374286,9.389286,9.103214,9.2175,7.902763
09/07/2010,9.174643,9.282143,9.112857,9.272143,7.949615
12/07/2010,9.233214,9.351786,9.102143,9.188929,7.878268
13/07/2010,9.154286,9.157143,8.801071,8.992857,7.710164
14/07/2010,8.906429,9.135714,8.892857,9.026071,7.738636
15/07/2010,8.865357,9.1775,8.832143,8.980357,7.699447
16/07/2010,9.042143,9.106071,8.871786,8.925,7.651982
19/07/2010,8.924286,8.924286,8.557143,8.770714,7.519703
20/07/2010,8.675,9.032143,8.571786,8.996071,7.712917
21/07/2010,9.4675,9.469643,9.071429,9.08,7.784874
22/07/2010,9.202857,9.285714,9.118214,9.250714,7.931242
23/07/2010,9.181786,9.299286,9.152857,9.283571,7.959412
26/07/2010,9.285714,9.289286,9.203929,9.26,7.9392
27/07/2010,9.316786,9.457143,9.296429,9.431429,8.08618
28/07/2010,9.416786,9.499643,9.294643,9.32,7.990645
29/07/2010,9.311071,9.380357,9.146429,9.218214,7.903374
30/07/2010,9.138929,9.275,9.103571,9.1875,7.877043
02/08/2010,9.301429,9.378214,9.272143,9.351786,8.017897
03/08/2010,9.321786,9.402143,9.265,9.354643,8.020347
04/08/2010,9.387143,9.438571,9.296786,9.392143,8.052495
05/08/2010,9.3475,9.399286,9.305357,9.346429,8.013302
06/08/2010,9.277857,9.338929,9.201071,9.288929,7.964005
09/08/2010,9.338571,9.3625,9.270357,9.348214,8.014832
10/08/2010,9.280357,9.301786,9.198214,9.264643,7.943182
11/08/2010,9.121429,9.131786,8.921786,8.935357,7.660862
12/08/2010,8.810357,9.039286,8.79,8.9925,7.709856
13/08/2010,8.9875,8.995714,8.896071,8.896429,7.62749
16/08/2010,8.842143,8.928929,8.807857,8.844286,7.582782
17/08/2010,8.931429,9.093929,8.9,8.998929,7.715368
18/08/2010,9.012857,9.095357,8.985,9.038214,7.749048
19/08/2010,9.03,9.052857,8.881429,8.924286,7.651373
20/08/2010,8.906786,9.068571,8.892857,8.915714,7.644021
23/08/2010,8.9925,9,8.758929,8.778571,7.52644
24/08/2010,8.666786,8.678571,8.523214,8.568929,7.3467
25/08/2010,8.501429,8.713929,8.471429,8.674643,7.437335
26/08/2010,8.766071,8.776786,8.581429,8.581429,7.357418
27/08/2010,8.633929,8.664643,8.412857,8.629286,7.398449
30/08/2010,8.598571,8.776786,8.595714,8.660714,7.425393
31/08/2010,8.6375,8.734286,8.583929,8.682143,7.443768
01/09/2010,8.838214,8.980714,8.795714,8.940357,7.665152
02/09/2010,8.973571,9.006071,8.8775,9.006071,7.721491
03/09/2010,9.110357,9.242143,9.089286,9.241786,7.923583
07/09/2010,9.165714,9.268929,9.151786,9.2075,7.894191
08/09/2010,9.277857,9.4425,9.253571,9.39,8.050657
09/09/2010,9.465714,9.518571,9.39,9.395357,8.05525
10/09/2010,9.399643,9.446429,9.335714,9.4075,8.06566
13/09/2010,9.493571,9.581429,9.491429,9.537143,8.176816
14/09/2010,9.5075,9.613214,9.482857,9.573571,8.208046
15/09/2010,9.5775,9.656429,9.565714,9.650714,8.274184
16/09/2010,9.651429,9.881071,9.625,9.8775,8.468627
17/09/2010,9.9175,9.927143,9.774286,9.834643,8.431881
20/09/2010,9.86,10.135,9.851786,10.115357,8.672553
21/09/2010,10.137857,10.2625,10.099643,10.134643,8.689089
22/09/2010,10.096786,10.285,10.086071,10.276786,8.810959
23/09/2010,10.226071,10.455714,10.214286,10.318571,8.846783
24/09/2010,10.432143,10.483214,10.376786,10.44,8.950891
27/09/2010,10.499286,10.526071,10.393214,10.398571,8.915371
28/09/2010,10.420357,10.420357,9.821429,10.245,8.783706
29/09/2010,10.258214,10.350357,10.214286,10.263214,8.799319
30/09/2010,10.321429,10.357143,10.044643,10.133929,8.688478
01/10/2010,10.219643,10.235,10.048214,10.09,8.650814
04/10/2010,10.057143,10.103571,9.920357,9.951429,8.532009
05/10/2010,10.071429,10.3375,10.065,10.319286,8.847396
06/10/2010,10.3425,10.428214,10.187857,10.328214,8.855051
07/10/2010,10.369286,10.374286,10.246786,10.329286,8.855968
08/10/2010,10.418214,10.517857,10.357143,10.5025,9.004478
11/10/2010,10.526429,10.615714,10.521429,10.548571,9.043976
12/10/2010,10.550357,10.696429,10.446071,10.662143,9.141349
13/10/2010,10.721429,10.784286,10.707143,10.719286,9.190342
14/10/2010,10.774643,10.8025,10.728571,10.796786,9.256786
15/10/2010,10.98,11.25,10.889643,11.240714,9.637397
18/10/2010,11.373929,11.392857,11.224643,11.357143,9.737219
19/10/2010,10.835714,11.206071,10.715,11.053214,9.476643
20/10/2010,11.035714,11.223214,10.959643,11.090357,9.508485
21/10/2010,11.155714,11.240714,10.957143,11.054286,9.477559
22/10/2010,11.038214,11.072857,10.939286,10.981071,9.414784
25/10/2010,11.038929,11.128571,11.015714,11.03,9.45674
26/10/2010,10.959643,11.062143,10.916071,11.001786,9.432547
27/10/2010,10.9875,11.067857,10.914286,10.993929,9.425814
28/10/2010,10.998214,11,10.746429,10.901429,9.346504
29/10/2010,10.865357,10.924286,10.745357,10.749286,9.216064
01/11/2010,10.793571,10.914286,10.792857,10.863571,9.314048
02/11/2010,10.964286,11.078214,10.964286,11.048571,9.472658
03/11/2010,11.120357,11.174286,11.018929,11.171429,9.577995
04/11/2010,11.266071,11.435,11.251071,11.366786,9.745485
05/11/2010,11.356786,11.413214,11.3125,11.326071,9.710579
08/11/2010,11.328571,11.420357,11.312857,11.379286,9.756202
09/11/2010,11.466071,11.475,11.232143,11.288571,9.678427
10/11/2010,11.308571,11.384643,11.198214,11.358214,9.738133
11/11/2010,11.25,11.371429,11.223214,11.308929,9.695881
12/11/2010,11.285714,11.303571,10.843929,11.001071,9.431938
15/11/2010,11.016429,11.090714,10.938214,10.965714,9.401621
16/11/2010,10.918571,10.985714,10.69,10.771071,9.234743
17/11/2010,10.757143,10.856786,10.634286,10.732143,9.201364
18/11/2010,10.9,11.059643,10.881786,11.015357,9.444182
19/11/2010,10.998929,11.014286,10.901429,10.954643,9.392129
22/11/2010,10.952857,11.191429,10.923929,11.191429,9.595141
23/11/2010,11.0875,11.133929,10.948571,11.026071,9.453369
24/11/2010,11.142857,11.264286,11.133929,11.242857,9.639234
26/11/2010,11.205,11.346429,11.176429,11.25,9.645359
29/11/2010,11.267857,11.338571,11.120714,11.316786,9.702619
30/11/2010,11.197857,11.227143,11.1025,11.1125,9.52747
01/12/2010,11.259643,11.348214,11.25,11.3,9.688226
02/12/2010,11.340357,11.392857,11.246071,11.3625,9.741812
03/12/2010,11.321786,11.380357,11.297857,11.337143,9.720072
06/12/2010,11.38,11.511786,11.372143,11.433929,9.80305
07/12/2010,11.564286,11.571071,11.361429,11.364643,9.743649
08/12/2010,11.415357,11.465,11.325357,11.464643,9.829386
09/12/2010,11.504643,11.517857,11.393571,11.42,9.791107
10/12/2010,11.416071,11.466071,11.378571,11.448571,9.815603
13/12/2010,11.584643,11.609286,11.464286,11.488214,9.849595
14/12/2010,11.490357,11.519286,11.392857,11.438929,9.807339
15/12/2010,11.428571,11.535714,11.399643,11.441429,9.809484
16/12/2010,11.4675,11.521786,11.432143,11.473214,9.836734
17/12/2010,11.486786,11.4925,11.436786,11.450357,9.817137
20/12/2010,11.485714,11.544643,11.365357,11.5075,9.86613
21/12/2010,11.535714,11.585357,11.501786,11.578571,9.927064
22/12/2010,11.584286,11.632857,11.555357,11.612857,9.956458
23/12/2010,11.607143,11.6125,11.541786,11.557143,9.908689
27/12/2010,11.530357,11.622857,11.482857,11.595714,9.94176
28/12/2010,11.639643,11.666429,11.609286,11.623929,9.965954
29/12/2010,11.650714,11.658929,11.610714,11.6175,9.960442
30/12/2010,11.624286,11.625357,11.5375,11.559286,9.910529
31/12/2010,11.533929,11.552857,11.475357,11.52,9.876849
03/01/2011,11.63,11.795,11.601429,11.770357,10.091492
04/01/2011,11.872857,11.875,11.719643,11.831786,10.144161
05/01/2011,11.769643,11.940714,11.767857,11.928571,10.227143
06/01/2011,11.954286,11.973214,11.889286,11.918929,10.218875
07/01/2011,11.928214,12.0125,11.853571,12.004286,10.292056
10/01/2011,12.101071,12.258214,12.041786,12.230357,10.485881
11/01/2011,12.317143,12.32,12.123929,12.201429,10.46108
12/01/2011,12.258929,12.301071,12.214286,12.300714,10.546203
13/01/2011,12.327143,12.38,12.280357,12.345714,10.584788
14/01/2011,12.353214,12.445714,12.301429,12.445714,10.670522
18/01/2011,11.768571,12.312857,11.642857,12.166071,10.430767
19/01/2011,12.441071,12.45,12.031429,12.101429,10.375342
20/01/2011,12.015357,12.082143,11.79,11.881429,10.186721
21/01/2011,11.920357,11.96,11.665357,11.668571,10.004228
24/01/2011,11.673929,12.051786,11.668571,12.051786,10.332781
25/01/2011,12.011786,12.194286,11.948929,12.192857,10.45373
26/01/2011,12.248571,12.342857,12.196429,12.280357,10.528751
27/01/2011,12.277857,12.310357,12.243929,12.2575,10.509151
28/01/2011,12.291786,12.3,11.911786,12.003571,10.291443
31/01/2011,11.992857,12.144286,11.939286,12.118571,10.390044
01/02/2011,12.189286,12.344643,12.177857,12.3225,10.564883
02/02/2011,12.301786,12.330357,12.269643,12.297143,10.543144
03/02/2011,12.278571,12.294286,12.091071,12.265714,10.516196
04/02/2011,12.272857,12.382143,12.268214,12.375,10.609894
07/02/2011,12.424643,12.616071,12.415714,12.567143,10.774629
08/02/2011,12.631429,12.697143,12.576786,12.685714,10.876289
09/02/2011,12.685357,12.821429,12.673929,12.791429,10.966925
10/02/2011,12.763929,12.857143,12.428571,12.662143,10.856079
11/02/2011,12.669643,12.778571,12.626429,12.744643,10.926811
14/02/2011,12.7425,12.838571,12.739643,12.827857,10.998158
15/02/2011,12.828214,12.856071,12.769643,12.853571,11.020205
16/02/2011,12.885714,13.032143,12.875,12.968929,11.119106
17/02/2011,12.758929,12.866786,12.732857,12.796429,10.971211
18/02/2011,12.811071,12.839286,12.482857,12.52,10.734212
22/02/2011,12.219643,12.335714,12.061429,12.093214,10.368299
23/02/2011,12.098929,12.308571,12.093214,12.236429,10.491085
24/02/2011,12.286429,12.326786,12.084643,12.245714,10.499047
25/02/2011,12.330714,12.443929,12.314286,12.434286,10.660722
28/02/2011,12.544286,12.680357,12.54,12.614643,10.815353
01/03/2011,12.695357,12.704286,12.417143,12.475357,10.695934
02/03/2011,12.498571,12.655357,12.442857,12.575714,10.781979
03/03/2011,12.756786,12.849643,12.711429,12.841429,11.009793
04/03/2011,12.859643,12.8675,12.776786,12.857143,11.023264
07/03/2011,12.907143,12.916786,12.546786,12.691429,10.88119
08/03/2011,12.675357,12.764286,12.580357,12.705714,10.893435
09/03/2011,12.6675,12.67,12.521429,12.588214,10.792694
10/03/2011,12.468571,12.491786,12.317857,12.381071,10.615098
11/03/2011,12.333214,12.582857,12.321429,12.571071,10.777999
14/03/2011,12.613571,12.731429,12.546786,12.627143,10.826074
15/03/2011,12.217857,12.422857,12.146429,12.336786,10.577133
16/03/2011,12.214286,12.25,11.652143,11.786071,10.104965
17/03/2011,12.029643,12.128929,11.809286,11.951429,10.246739
18/03/2011,12.040357,12.078571,11.785714,11.809643,10.125176
21/03/2011,11.999643,12.133571,11.973571,12.117857,10.389432
22/03/2011,12.234286,12.236429,12.112143,12.185714,10.447606
23/03/2011,12.117143,12.150714,11.998214,12.113929,10.386062
24/03/2011,12.208929,12.357143,12.102143,12.320357,10.563043
25/03/2011,12.431071,12.573571,12.393571,12.555,10.76422
28/03/2011,12.6125,12.654286,12.515714,12.515714,10.730535
29/03/2011,12.416429,12.534286,12.359286,12.534286,10.746458
30/03/2011,12.522857,12.531429,12.408571,12.451071,10.675111
31/03/2011,12.37,12.492857,12.359286,12.446786,10.67144
01/04/2011,12.539643,12.556786,12.260714,12.305714,10.550489
04/04/2011,12.296786,12.307143,12.085714,12.185357,10.447302
05/04/2011,12.035357,12.223214,12,12.103214,10.376872
06/04/2011,12.186429,12.282143,12.040714,12.072857,10.350849
07/04/2011,12.075,12.158214,12.001071,12.074286,10.352071
08/04/2011,12.14,12.148214,11.926786,11.966429,10.2596
11/04/2011,11.930714,11.988214,11.786429,11.814286,10.129157
12/04/2011,11.803214,11.918929,11.792857,11.871429,10.17815
13/04/2011,11.965,12.005,11.875714,12.004643,10.292364
14/04/2011,11.957143,12,11.859286,11.872143,10.178759
15/04/2011,11.903571,11.915714,11.671429,11.695,10.026888
18/04/2011,11.646429,11.865357,11.434286,11.851786,10.161307
19/04/2011,11.896429,12.070714,11.846786,12.066429,10.345336
20/04/2011,12.268214,12.348214,12.196429,12.228929,10.484655
21/04/2011,12.678571,12.683214,12.447143,12.525,10.738497
25/04/2011,12.512143,12.633929,12.510714,12.6075,10.809233
26/04/2011,12.629286,12.678214,12.476786,12.515,10.729922
27/04/2011,12.58,12.583929,12.396429,12.505357,10.721656
28/04/2011,12.363929,12.491071,12.34,12.383929,10.617549
29/04/2011,12.385,12.641071,12.381071,12.504643,10.721046
02/05/2011,12.490714,12.516786,12.339286,12.367143,10.603158
03/05/2011,12.428214,12.496071,12.343571,12.435714,10.661947
04/05/2011,12.437857,12.565357,12.388571,12.484643,10.703897
05/05/2011,12.442857,12.533929,12.358929,12.383929,10.617549
06/05/2011,12.488929,12.5,12.364643,12.380714,10.614793
09/05/2011,12.423571,12.471429,12.376071,12.414286,10.643579
10/05/2011,12.460357,12.488929,12.380714,12.480357,10.700221
11/05/2011,12.465,12.5,12.33,12.401071,10.632247
12/05/2011,12.361429,12.397143,12.223929,12.3775,10.612039
13/05/2011,12.345,12.366071,12.155357,12.160714,10.42617
16/05/2011,12.114286,12.186429,11.878571,11.903571,10.205709
17/05/2011,11.857143,12.005,11.811786,12.005,10.292668
18/05/2011,12.016786,12.180357,12,12.138214,10.406882
19/05/2011,12.217143,12.228929,12.095357,12.161786,10.427094
20/05/2011,12.127143,12.176786,11.965,11.972143,10.2645
23/05/2011,11.784643,11.999286,11.765,11.942857,10.23939
24/05/2011,11.982143,11.996429,11.833571,11.863929,10.17172
25/05/2011,11.908214,12.091429,11.8875,12.027857,10.312264
26/05/2011,11.998929,12.031786,11.943929,11.964286,10.25776
27/05/2011,11.957143,12.058214,11.939643,12.050357,10.331557
31/05/2011,12.182143,12.4225,12.178571,12.4225,10.65062
01/06/2011,12.459643,12.576071,12.308929,12.339643,10.579578
